,Fitness,all,run
228,0.30103,0.30103,10
315,0.4771213,0.4771213,10
400,0.30103,0.30103,10
510,0.4771213,0.4771213,10
606,0.60206,0.60206,10
778,0.60206,0.60206,10
807,0.60206,0.60206,10
923,0.60206,0.60206,10
1031,0.69897,0.69897,10
1183,0.69897,0.69897,10
1211,0.69897,0.69897,10
1309,0.69897,0.69897,10
1402,0.69897,0.69897,10
1502,0.69897,0.69897,10
1635,0.69897,0.69897,10
1720,0.69897,0.69897,10
1837,0.69897,0.69897,10
1901,0.69897,0.69897,10
2079,0.7781513,0.7781513,10
2127,0.7781513,0.7781513,10
2211,0.7781513,0.7781513,10
2375,0.7781513,0.7781513,10
2401,0.7781513,0.7781513,10
2533,0.7781513,0.7781513,10
2601,0.7781513,0.7781513,10
2707,0.7781513,0.7781513,10
2800,0.7781513,0.7781513,10
2906,0.7781513,0.7781513,10
3010,0.7781513,0.7781513,10
3115,0.7781513,0.7781513,10
3204,0.7781513,0.7781513,10
3300,0.7781513,0.7781513,10
3400,0.7781513,0.7781513,10
3505,0.7781513,0.7781513,10
3600,0.7781513,0.7781513,10
3710,0.7781513,0.7781513,10
3808,0.7781513,0.7781513,10
3900,0.7781513,0.7781513,10
4000,0.7781513,0.7781513,10
4100,0.7781513,0.7781513,10
4200,0.7781513,0.7781513,10
4300,0.7781513,0.7781513,10
4400,0.7781513,0.7781513,10
4500,0.7781513,0.7781513,10
4606,0.7781513,0.7781513,10
4701,0.7781513,0.7781513,10
4802,0.7781513,0.7781513,10
4900,0.7781513,0.7781513,10
5001,0.7781513,0.7781513,10
5100,0.7781513,0.7781513,10
5202,0.7781513,0.7781513,10
5300,0.7781513,0.7781513,10
5400,0.7781513,0.7781513,10
5500,0.7781513,0.7781513,10
5600,0.7781513,0.7781513,10
5700,0.7781513,0.7781513,10
5800,0.7781513,0.7781513,10
5900,0.7781513,0.7781513,10
6001,0.7781513,0.7781513,10
6105,0.7781513,0.7781513,10
6202,0.7781513,0.7781513,10
6303,0.7781513,0.7781513,10
6402,0.7781513,0.7781513,10
6501,0.7781513,0.7781513,10
6600,0.7781513,0.7781513,10
6703,0.7781513,0.7781513,10
6800,0.7781513,0.7781513,10
6901,0.7781513,0.7781513,10
7000,0.7781513,0.7781513,10
7102,0.7781513,0.7781513,10
7201,0.7781513,0.7781513,10
7300,0.7781513,0.7781513,10
7402,0.7781513,0.7781513,10
7502,0.7781513,0.7781513,10
7601,0.7781513,0.7781513,10
7700,0.7781513,0.7781513,10
7800,0.7781513,0.7781513,10
7902,0.7781513,0.7781513,10
8003,0.7781513,0.7781513,10
8102,0.7781513,0.7781513,10
8201,0.7781513,0.7781513,10
8301,0.7781513,0.7781513,10
8400,0.7781513,0.7781513,10
8501,0.7781513,0.7781513,10
8601,0.7781513,0.7781513,10
8700,0.7781513,0.7781513,10
8801,0.7781513,0.7781513,10
8901,0.7781513,0.7781513,10
9001,0.7781513,0.7781513,10
9102,0.7781513,0.7781513,10
9204,0.7781513,0.7781513,10
9300,0.7781513,0.7781513,10
9401,0.7781513,0.7781513,10
9501,0.7781513,0.7781513,10
9601,0.7781513,0.7781513,10
9700,0.7781513,0.7781513,10
9805,0.7781513,0.7781513,10
9901,0.7781513,0.7781513,10
10002,0.7781513,0.7781513,10
0,0.0,0.0,11
100,0.0,0.0,11
200,0.0,0.0,11
300,0.0,0.0,11
400,0.0,0.0,11
500,0.0,0.0,11
600,0.0,0.0,11
700,0.0,0.0,11
800,0.0,0.0,11
948,0.30103,0.30103,11
1000,0.0,0.0,11
1100,0.0,0.0,11
1200,0.0,0.0,11
1300,0.0,0.0,11
1400,0.0,0.0,11
1500,0.0,0.0,11
1600,0.0,0.0,11
1700,0.0,0.0,11
1800,0.0,0.0,11
1900,0.0,0.0,11
2000,0.0,0.0,11
2100,0.0,0.0,11
2200,0.0,0.0,11
2300,0.0,0.0,11
2420,0.30103,0.30103,11
2500,0.0,0.0,11
2600,0.0,0.0,11
2700,0.0,0.0,11
2811,0.30103,0.30103,11
2900,0.30103,0.30103,11
3000,0.30103,0.30103,11
3100,0.30103,0.30103,11
3200,0.30103,0.30103,11
3300,0.30103,0.30103,11
3400,0.30103,0.30103,11
3500,0.30103,0.30103,11
3600,0.30103,0.30103,11
3722,0.4771213,0.4771213,11
3833,0.4771213,0.4771213,11
3918,0.4771213,0.4771213,11
4000,0.4771213,0.4771213,11
4109,0.4771213,0.4771213,11
4209,0.4771213,0.4771213,11
4303,0.4771213,0.4771213,11
4418,0.60206,0.60206,11
4540,0.60206,0.60206,11
4630,0.60206,0.60206,11
4736,0.60206,0.60206,11
4802,0.60206,0.60206,11
4929,0.69897,0.69897,11
5006,0.69897,0.69897,11
5118,0.69897,0.69897,11
5203,0.69897,0.69897,11
5305,0.69897,0.69897,11
5407,0.69897,0.69897,11
5505,0.69897,0.69897,11
5602,0.69897,0.69897,11
5711,0.69897,0.69897,11
5800,0.69897,0.69897,11
5904,0.69897,0.69897,11
6006,0.69897,0.69897,11
6107,0.69897,0.69897,11
6287,0.7781513,0.7781513,11
6300,0.69897,0.69897,11
6483,0.7781513,0.7781513,11
6500,0.69897,0.69897,11
6628,0.7781513,0.7781513,11
6725,0.7781513,0.7781513,11
6830,0.7781513,0.7781513,11
6902,0.7781513,0.7781513,11
7002,0.7781513,0.7781513,11
7104,0.7781513,0.7781513,11
7205,0.7781513,0.7781513,11
7300,0.7781513,0.7781513,11
7410,0.7781513,0.7781513,11
7507,0.7781513,0.7781513,11
7633,0.7781513,0.7781513,11
7703,0.7781513,0.7781513,11
7804,0.7781513,0.7781513,11
7906,0.7781513,0.7781513,11
8006,0.7781513,0.7781513,11
8101,0.7781513,0.7781513,11
8201,0.7781513,0.7781513,11
8304,0.7781513,0.7781513,11
8400,0.7781513,0.7781513,11
8511,0.7781513,0.7781513,11
8602,0.7781513,0.7781513,11
8701,0.7781513,0.7781513,11
8801,0.7781513,0.7781513,11
8903,0.7781513,0.7781513,11
9001,0.7781513,0.7781513,11
9101,0.7781513,0.7781513,11
9200,0.7781513,0.7781513,11
9301,0.7781513,0.7781513,11
9403,0.7781513,0.7781513,11
9501,0.7781513,0.7781513,11
9602,0.7781513,0.7781513,11
9701,0.7781513,0.7781513,11
9800,0.7781513,0.7781513,11
9901,0.7781513,0.7781513,11
10002,0.7781513,0.7781513,11
0,0.0,0.0,12
102,0.0,0.0,12
270,0.0,0.0,12
300,0.0,0.0,12
400,0.0,0.0,12
500,0.0,0.0,12
636,0.30103,0.30103,12
700,0.30103,0.30103,12
800,0.30103,0.30103,12
900,0.30103,0.30103,12
1000,0.30103,0.30103,12
1100,0.30103,0.30103,12
1200,0.30103,0.30103,12
1300,0.30103,0.30103,12
1400,0.30103,0.30103,12
1500,0.30103,0.30103,12
1600,0.30103,0.30103,12
1797,0.4771213,0.4771213,12
1824,0.4771213,0.4771213,12
1973,0.4771213,0.4771213,12
2004,0.4771213,0.4771213,12
2105,0.60206,0.60206,12
2205,0.60206,0.60206,12
2384,0.69897,0.69897,12
2419,0.69897,0.69897,12
2512,0.60206,0.60206,12
2603,0.60206,0.60206,12
2700,0.60206,0.60206,12
2806,0.60206,0.60206,12
2990,0.69897,0.69897,12
3044,0.69897,0.69897,12
3105,0.69897,0.69897,12
3214,0.69897,0.69897,12
3327,0.69897,0.69897,12
3417,0.69897,0.69897,12
3533,0.69897,0.69897,12
3626,0.69897,0.69897,12
3704,0.69897,0.69897,12
3801,0.69897,0.69897,12
3905,0.69897,0.69897,12
4003,0.69897,0.69897,12
4101,0.69897,0.69897,12
4204,0.69897,0.69897,12
4303,0.69897,0.69897,12
4401,0.69897,0.69897,12
4500,0.69897,0.69897,12
4604,0.69897,0.69897,12
4700,0.69897,0.69897,12
4804,0.69897,0.69897,12
4900,0.69897,0.69897,12
5001,0.69897,0.69897,12
5105,0.69897,0.69897,12
5201,0.69897,0.69897,12
5301,0.69897,0.69897,12
5400,0.69897,0.69897,12
5502,0.69897,0.69897,12
5607,0.69897,0.69897,12
5765,0.7781513,0.7781513,12
5817,0.7781513,0.7781513,12
5919,0.7781513,0.7781513,12
6001,0.7781513,0.7781513,12
6104,0.7781513,0.7781513,12
6213,0.7781513,0.7781513,12
6303,0.7781513,0.7781513,12
6404,0.7781513,0.7781513,12
6502,0.7781513,0.7781513,12
6600,0.7781513,0.7781513,12
6700,0.7781513,0.7781513,12
6800,0.7781513,0.7781513,12
6904,0.7781513,0.7781513,12
7000,0.7781513,0.7781513,12
7101,0.7781513,0.7781513,12
7200,0.7781513,0.7781513,12
7301,0.7781513,0.7781513,12
7400,0.7781513,0.7781513,12
7500,0.7781513,0.7781513,12
7601,0.7781513,0.7781513,12
7700,0.7781513,0.7781513,12
7800,0.7781513,0.7781513,12
7901,0.7781513,0.7781513,12
8000,0.7781513,0.7781513,12
8100,0.7781513,0.7781513,12
8203,0.7781513,0.7781513,12
8300,0.7781513,0.7781513,12
8400,0.7781513,0.7781513,12
8500,0.7781513,0.7781513,12
8603,0.7781513,0.7781513,12
8700,0.7781513,0.7781513,12
8800,0.7781513,0.7781513,12
8901,0.7781513,0.7781513,12
9000,0.7781513,0.7781513,12
9100,0.7781513,0.7781513,12
9203,0.7781513,0.7781513,12
9301,0.7781513,0.7781513,12
9401,0.7781513,0.7781513,12
9501,0.7781513,0.7781513,12
9603,0.7781513,0.7781513,12
9701,0.7781513,0.7781513,12
9803,0.7781513,0.7781513,12
9901,0.7781513,0.7781513,12
10000,0.7781513,0.7781513,12
0,0.0,0.0,13
107,0.30103,0.30103,13
288,0.30103,0.30103,13
300,0.0,0.0,13
422,0.30103,0.30103,13
506,0.4771213,0.4771213,13
601,0.4771213,0.4771213,13
763,0.60206,0.60206,13
801,0.60206,0.60206,13
946,0.60206,0.60206,13
1009,0.60206,0.60206,13
1103,0.60206,0.60206,13
1215,0.60206,0.60206,13
1300,0.60206,0.60206,13
1416,0.60206,0.60206,13
1513,0.60206,0.60206,13
1602,0.60206,0.60206,13
1700,0.60206,0.60206,13
1801,0.60206,0.60206,13
1902,0.60206,0.60206,13
2004,0.60206,0.60206,13
2172,0.69897,0.69897,13
2285,0.69897,0.69897,13
2305,0.60206,0.60206,13
2401,0.60206,0.60206,13
2572,0.69897,0.69897,13
2650,0.69897,0.69897,13
2710,0.69897,0.69897,13
2823,0.69897,0.69897,13
2909,0.69897,0.69897,13
3002,0.69897,0.69897,13
3181,0.7781513,0.7781513,13
3219,0.7781513,0.7781513,13
3393,0.7781513,0.7781513,13
3413,0.7781513,0.7781513,13
3558,0.7781513,0.7781513,13
3601,0.7781513,0.7781513,13
3732,0.7781513,0.7781513,13
3805,0.7781513,0.7781513,13
3928,0.7781513,0.7781513,13
4007,0.7781513,0.7781513,13
4109,0.7781513,0.7781513,13
4200,0.7781513,0.7781513,13
4305,0.7781513,0.7781513,13
4402,0.7781513,0.7781513,13
4501,0.7781513,0.7781513,13
4600,0.7781513,0.7781513,13
4700,0.7781513,0.7781513,13
4800,0.7781513,0.7781513,13
4902,0.7781513,0.7781513,13
5004,0.7781513,0.7781513,13
5100,0.7781513,0.7781513,13
5200,0.7781513,0.7781513,13
5302,0.7781513,0.7781513,13
5400,0.7781513,0.7781513,13
5500,0.7781513,0.7781513,13
5600,0.7781513,0.7781513,13
5701,0.7781513,0.7781513,13
5802,0.7781513,0.7781513,13
5900,0.7781513,0.7781513,13
6002,0.7781513,0.7781513,13
6100,0.7781513,0.7781513,13
6200,0.7781513,0.7781513,13
6302,0.7781513,0.7781513,13
6400,0.7781513,0.7781513,13
6500,0.7781513,0.7781513,13
6600,0.7781513,0.7781513,13
6700,0.7781513,0.7781513,13
6800,0.7781513,0.7781513,13
6900,0.7781513,0.7781513,13
7001,0.7781513,0.7781513,13
7100,0.7781513,0.7781513,13
7200,0.7781513,0.7781513,13
7300,0.7781513,0.7781513,13
7402,0.7781513,0.7781513,13
7500,0.7781513,0.7781513,13
7602,0.7781513,0.7781513,13
7700,0.7781513,0.7781513,13
7803,0.7781513,0.7781513,13
7901,0.7781513,0.7781513,13
8000,0.7781513,0.7781513,13
8102,0.7781513,0.7781513,13
8205,0.7781513,0.7781513,13
8301,0.7781513,0.7781513,13
8406,0.7781513,0.7781513,13
8502,0.7781513,0.7781513,13
8600,0.7781513,0.7781513,13
8708,0.7781513,0.7781513,13
8804,0.7781513,0.7781513,13
8901,0.7781513,0.7781513,13
9000,0.7781513,0.7781513,13
9100,0.7781513,0.7781513,13
9202,0.7781513,0.7781513,13
9301,0.7781513,0.7781513,13
9405,0.7781513,0.7781513,13
9504,0.7781513,0.7781513,13
9601,0.7781513,0.7781513,13
9700,0.7781513,0.7781513,13
9802,0.7781513,0.7781513,13
9904,0.7781513,0.7781513,13
10000,0.7781513,0.7781513,13
0,0.0,0.0,14
100,0.0,0.0,14
257,0.30103,0.30103,14
300,0.0,0.0,14
400,0.0,0.0,14
500,0.0,0.0,14
600,0.0,0.0,14
700,0.0,0.0,14
858,0.30103,0.30103,14
991,0.30103,0.30103,14
1037,0.30103,0.30103,14
1197,0.30103,0.30103,14
1253,0.30103,0.30103,14
1300,0.0,0.0,14
1401,0.0,0.0,14
1507,0.0,0.0,14
1600,-1.0,-1.0,14
1700,-1.0,-1.0,14
1800,-1.0,-1.0,14
1937,0.0,0.0,14
2000,-1.0,-1.0,14
2100,-1.0,-1.0,14
2251,0.0,0.0,14
2326,0.0,0.0,14
2400,-1.0,-1.0,14
2534,0.0,0.0,14
2625,0.0,0.0,14
2714,0.0,0.0,14
2829,0.0,0.0,14
2900,-1.0,-1.0,14
3011,0.4771213,0.4771213,14
3123,0.0,0.0,14
3202,0.0,0.0,14
3307,0.0,0.0,14
3458,0.0,0.0,14
3500,0.0,0.0,14
3606,0.30103,0.30103,14
3700,0.30103,0.30103,14
3800,0.30103,0.30103,14
3919,0.4771213,0.4771213,14
4019,0.4771213,0.4771213,14
4109,0.4771213,0.4771213,14
4201,0.4771213,0.4771213,14
4301,0.4771213,0.4771213,14
4402,0.4771213,0.4771213,14
4542,0.60206,0.60206,14
4629,0.60206,0.60206,14
4724,0.60206,0.60206,14
4880,0.69897,0.69897,14
4944,0.69897,0.69897,14
5006,0.60206,0.60206,14
5143,0.69897,0.69897,14
5219,0.69897,0.69897,14
5311,0.69897,0.69897,14
5408,0.7781513,0.7781513,14
5567,0.7781513,0.7781513,14
5600,0.7781513,0.7781513,14
5724,0.7781513,0.7781513,14
5803,0.7781513,0.7781513,14
5908,0.7781513,0.7781513,14
6007,0.7781513,0.7781513,14
6100,0.7781513,0.7781513,14
6201,0.7781513,0.7781513,14
6304,0.7781513,0.7781513,14
6400,0.7781513,0.7781513,14
6500,0.7781513,0.7781513,14
6604,0.7781513,0.7781513,14
6700,0.7781513,0.7781513,14
6800,0.7781513,0.7781513,14
6900,0.7781513,0.7781513,14
7000,0.7781513,0.7781513,14
7101,0.7781513,0.7781513,14
7200,0.7781513,0.7781513,14
7301,0.7781513,0.7781513,14
7400,0.7781513,0.7781513,14
7500,0.7781513,0.7781513,14
7600,0.7781513,0.7781513,14
7700,0.7781513,0.7781513,14
7801,0.7781513,0.7781513,14
7901,0.7781513,0.7781513,14
8000,0.7781513,0.7781513,14
8100,0.7781513,0.7781513,14
8200,0.7781513,0.7781513,14
8300,0.7781513,0.7781513,14
8400,0.7781513,0.7781513,14
8501,0.7781513,0.7781513,14
8600,0.7781513,0.7781513,14
8700,0.7781513,0.7781513,14
8800,0.7781513,0.7781513,14
8900,0.7781513,0.7781513,14
9000,0.7781513,0.7781513,14
9104,0.7781513,0.7781513,14
9200,0.7781513,0.7781513,14
9300,0.7781513,0.7781513,14
9400,0.7781513,0.7781513,14
9500,0.7781513,0.7781513,14
9601,0.7781513,0.7781513,14
9701,0.7781513,0.7781513,14
9800,0.7781513,0.7781513,14
9900,0.7781513,0.7781513,14
10000,0.7781513,0.7781513,14
0,0.0,0.0,15
120,0.30103,0.30103,15
241,0.30103,0.30103,15
303,0.4771213,0.4771213,15
406,0.30103,0.30103,15
500,0.0,0.0,15
600,0.0,0.0,15
700,0.0,0.0,15
800,0.0,0.0,15
900,0.0,0.0,15
1000,0.0,0.0,15
1100,0.0,0.0,15
1200,0.0,0.0,15
1300,0.0,0.0,15
1400,0.0,0.0,15
1500,0.0,0.0,15
1600,0.0,0.0,15
1700,0.0,0.0,15
1800,0.0,0.0,15
1966,0.30103,0.30103,15
2000,0.0,0.0,15
2100,0.0,0.0,15
2200,0.0,0.0,15
2300,0.0,0.0,15
2400,0.0,0.0,15
2505,0.30103,0.30103,15
2600,0.0,0.0,15
2701,0.0,0.0,15
2811,0.0,0.0,15
2929,0.0,0.0,15
3011,0.0,0.0,15
3100,-1.0,-1.0,15
3280,0.0,0.0,15
3368,0.0,0.0,15
3428,0.30103,0.30103,15
3511,0.0,0.0,15
3600,-1.0,-1.0,15
3756,0.0,0.0,15
3800,-1.0,-1.0,15
3958,0.30103,0.30103,15
4013,0.0,0.0,15
4100,-1.0,-1.0,15
4299,0.0,0.0,15
4302,0.0,0.0,15
4400,-1.0,-1.0,15
4540,0.0,0.0,15
4618,0.0,0.0,15
4703,0.0,0.0,15
4810,0.0,0.0,15
4998,0.0,0.0,15
5026,0.30103,0.30103,15
5100,-1.0,-1.0,15
5236,0.0,0.0,15
5300,-1.0,-1.0,15
5481,0.0,0.0,15
5538,0.0,0.0,15
5604,0.0,0.0,15
5700,-1.0,-1.0,15
5821,0.0,0.0,15
5961,0.0,0.0,15
6000,-1.0,-1.0,15
6120,0.0,0.0,15
6253,0.30103,0.30103,15
6307,0.0,0.0,15
6400,-1.0,-1.0,15
6500,-1.0,-1.0,15
6600,-1.0,-1.0,15
6722,0.0,0.0,15
6800,-1.0,-1.0,15
6990,0.0,0.0,15
7000,-1.0,-1.0,15
7100,-1.0,-1.0,15
7290,0.30103,0.30103,15
7383,0.30103,0.30103,15
7473,0.4771213,0.4771213,15
7562,0.30103,0.30103,15
7617,0.0,0.0,15
7700,-1.0,-1.0,15
7809,0.0,0.0,15
7900,-1.0,-1.0,15
8000,-1.0,-1.0,15
8100,-1.0,-1.0,15
8208,0.0,0.0,15
8382,0.0,0.0,15
8470,0.30103,0.30103,15
8552,0.0,0.0,15
8635,0.0,0.0,15
8714,0.0,0.0,15
8800,-1.0,-1.0,15
8936,0.0,0.0,15
9039,0.0,0.0,15
9103,0.30103,0.30103,15
9230,0.0,0.0,15
9302,0.0,0.0,15
9405,0.30103,0.30103,15
9515,0.30103,0.30103,15
9600,-1.0,-1.0,15
9700,-1.0,-1.0,15
9800,-1.0,-1.0,15
9968,0.30103,0.30103,15
10000,-1.0,-1.0,15
0,0.0,0.0,16
105,0.30103,0.30103,16
293,0.30103,0.30103,16
300,0.0,0.0,16
437,0.30103,0.30103,16
500,0.30103,0.30103,16
600,0.30103,0.30103,16
700,0.30103,0.30103,16
800,0.30103,0.30103,16
951,0.4771213,0.4771213,16
1018,0.4771213,0.4771213,16
1102,0.4771213,0.4771213,16
1236,0.60206,0.60206,16
1348,0.60206,0.60206,16
1406,0.60206,0.60206,16
1503,0.60206,0.60206,16
1621,0.69897,0.69897,16
1711,0.69897,0.69897,16
1807,0.69897,0.69897,16
1902,0.69897,0.69897,16
2005,0.7781513,0.7781513,16
2105,0.69897,0.69897,16
2202,0.69897,0.69897,16
2303,0.69897,0.69897,16
2449,0.7781513,0.7781513,16
2509,0.7781513,0.7781513,16
2604,0.7781513,0.7781513,16
2700,0.7781513,0.7781513,16
2800,0.7781513,0.7781513,16
2903,0.7781513,0.7781513,16
3008,0.7781513,0.7781513,16
3106,0.7781513,0.7781513,16
3204,0.7781513,0.7781513,16
3307,0.7781513,0.7781513,16
3400,0.7781513,0.7781513,16
3503,0.7781513,0.7781513,16
3600,0.7781513,0.7781513,16
3701,0.7781513,0.7781513,16
3801,0.7781513,0.7781513,16
3908,0.7781513,0.7781513,16
4001,0.7781513,0.7781513,16
4114,0.7781513,0.7781513,16
4203,0.7781513,0.7781513,16
4303,0.7781513,0.7781513,16
4400,0.7781513,0.7781513,16
4512,0.7781513,0.7781513,16
4600,0.7781513,0.7781513,16
4703,0.7781513,0.7781513,16
4802,0.7781513,0.7781513,16
4903,0.7781513,0.7781513,16
5001,0.7781513,0.7781513,16
5100,0.7781513,0.7781513,16
5203,0.7781513,0.7781513,16
5302,0.7781513,0.7781513,16
5402,0.7781513,0.7781513,16
5501,0.7781513,0.7781513,16
5601,0.7781513,0.7781513,16
5700,0.7781513,0.7781513,16
5801,0.7781513,0.7781513,16
5900,0.7781513,0.7781513,16
6002,0.7781513,0.7781513,16
6100,0.7781513,0.7781513,16
6201,0.7781513,0.7781513,16
6302,0.7781513,0.7781513,16
6401,0.7781513,0.7781513,16
6502,0.7781513,0.7781513,16
6601,0.7781513,0.7781513,16
6701,0.7781513,0.7781513,16
6800,0.7781513,0.7781513,16
6900,0.7781513,0.7781513,16
7007,0.7781513,0.7781513,16
7101,0.7781513,0.7781513,16
7200,0.7781513,0.7781513,16
7300,0.7781513,0.7781513,16
7401,0.7781513,0.7781513,16
7500,0.7781513,0.7781513,16
7600,0.7781513,0.7781513,16
7700,0.7781513,0.7781513,16
7802,0.7781513,0.7781513,16
7900,0.7781513,0.7781513,16
8000,0.7781513,0.7781513,16
8101,0.7781513,0.7781513,16
8201,0.7781513,0.7781513,16
8300,0.7781513,0.7781513,16
8401,0.7781513,0.7781513,16
8501,0.7781513,0.7781513,16
8600,0.7781513,0.7781513,16
8700,0.7781513,0.7781513,16
8800,0.7781513,0.7781513,16
8901,0.7781513,0.7781513,16
9001,0.7781513,0.7781513,16
9101,0.7781513,0.7781513,16
9202,0.7781513,0.7781513,16
9306,0.7781513,0.7781513,16
9402,0.7781513,0.7781513,16
9504,0.7781513,0.7781513,16
9600,0.7781513,0.7781513,16
9700,0.7781513,0.7781513,16
9800,0.7781513,0.7781513,16
9900,0.7781513,0.7781513,16
10002,0.7781513,0.7781513,16
0,0.0,0.0,17
100,0.0,0.0,17
200,0.0,0.0,17
300,0.0,0.0,17
400,0.0,0.0,17
501,0.0,0.0,17
651,0.0,0.0,17
725,0.0,0.0,17
857,0.0,0.0,17
912,0.0,0.0,17
1000,-1.0,-1.0,17
1100,-1.0,-1.0,17
1200,-1.0,-1.0,17
1300,-1.0,-1.0,17
1400,-1.0,-1.0,17
1500,-1.0,-1.0,17
1684,0.30103,0.30103,17
1720,0.30103,0.30103,17
1826,0.30103,0.30103,17
1923,0.0,0.0,17
2042,0.0,0.0,17
2112,0.0,0.0,17
2200,-1.0,-1.0,17
2300,-1.0,-1.0,17
2436,0.0,0.0,17
2525,0.0,0.0,17
2607,0.0,0.0,17
2739,0.0,0.0,17
2882,0.0,0.0,17
2944,0.30103,0.30103,17
3000,-1.0,-1.0,17
3100,-1.0,-1.0,17
3200,-1.0,-1.0,17
3356,0.0,0.0,17
3400,-1.0,-1.0,17
3535,0.0,0.0,17
3600,-1.0,-1.0,17
3700,-1.0,-1.0,17
3800,-1.0,-1.0,17
3900,-1.0,-1.0,17
4006,0.0,0.0,17
4100,-1.0,-1.0,17
4252,0.30103,0.30103,17
4395,0.0,0.0,17
4400,-1.0,-1.0,17
4525,0.30103,0.30103,17
4626,0.0,0.0,17
4774,0.0,0.0,17
4818,0.0,0.0,17
4900,-1.0,-1.0,17
5061,0.0,0.0,17
5105,0.0,0.0,17
5243,0.0,0.0,17
5396,0.0,0.0,17
5400,-1.0,-1.0,17
5574,0.0,0.0,17
5607,0.0,0.0,17
5700,-1.0,-1.0,17
5812,0.30103,0.30103,17
5917,0.30103,0.30103,17
6029,0.0,0.0,17
6107,0.30103,0.30103,17
6200,-1.0,-1.0,17
6300,-1.0,-1.0,17
6400,-1.0,-1.0,17
6500,-1.0,-1.0,17
6643,0.0,0.0,17
6715,0.0,0.0,17
6800,-1.0,-1.0,17
6935,0.0,0.0,17
7014,0.0,0.0,17
7100,0.0,0.0,17
7216,0.30103,0.30103,17
7353,0.30103,0.30103,17
7400,0.30103,0.30103,17
7519,0.4771213,0.4771213,17
7601,0.4771213,0.4771213,17
7702,0.4771213,0.4771213,17
7805,0.4771213,0.4771213,17
7902,0.4771213,0.4771213,17
8017,0.60206,0.60206,17
8147,0.60206,0.60206,17
8208,0.60206,0.60206,17
8306,0.60206,0.60206,17
8405,0.60206,0.60206,17
8514,0.69897,0.69897,17
8603,0.69897,0.69897,17
8705,0.69897,0.69897,17
8816,0.69897,0.69897,17
8902,0.69897,0.69897,17
9003,0.69897,0.69897,17
9105,0.69897,0.69897,17
9200,0.69897,0.69897,17
9302,0.69897,0.69897,17
9406,0.69897,0.69897,17
9508,0.69897,0.69897,17
9604,0.69897,0.69897,17
9703,0.69897,0.69897,17
9800,0.69897,0.69897,17
9903,0.69897,0.69897,17
10003,0.69897,0.69897,17
0,0.0,0.0,18
135,0.30103,0.30103,18
276,0.30103,0.30103,18
312,0.30103,0.30103,18
400,0.30103,0.30103,18
500,0.30103,0.30103,18
606,0.4771213,0.4771213,18
710,0.4771213,0.4771213,18
820,0.4771213,0.4771213,18
906,0.4771213,0.4771213,18
1002,0.4771213,0.4771213,18
1102,0.4771213,0.4771213,18
1238,0.60206,0.60206,18
1322,0.60206,0.60206,18
1414,0.60206,0.60206,18
1501,0.60206,0.60206,18
1600,0.60206,0.60206,18
1704,0.60206,0.60206,18
1802,0.60206,0.60206,18
1919,0.60206,0.60206,18
2007,0.60206,0.60206,18
2149,0.69897,0.69897,18
2265,0.69897,0.69897,18
2339,0.69897,0.69897,18
2442,0.69897,0.69897,18
2521,0.69897,0.69897,18
2601,0.69897,0.69897,18
2706,0.69897,0.69897,18
2862,0.69897,0.69897,18
2903,0.69897,0.69897,18
3007,0.69897,0.69897,18
3115,0.69897,0.69897,18
3201,0.69897,0.69897,18
3325,0.69897,0.69897,18
3402,0.69897,0.69897,18
3501,0.69897,0.69897,18
3600,0.69897,0.69897,18
3799,0.7781513,0.7781513,18
3895,0.7781513,0.7781513,18
3900,0.69897,0.69897,18
4096,0.7781513,0.7781513,18
4132,0.7781513,0.7781513,18
4221,0.7781513,0.7781513,18
4306,0.7781513,0.7781513,18
4416,0.7781513,0.7781513,18
4502,0.7781513,0.7781513,18
4605,0.7781513,0.7781513,18
4701,0.7781513,0.7781513,18
4805,0.7781513,0.7781513,18
4901,0.7781513,0.7781513,18
5002,0.7781513,0.7781513,18
5101,0.7781513,0.7781513,18
5200,0.7781513,0.7781513,18
5301,0.7781513,0.7781513,18
5400,0.7781513,0.7781513,18
5502,0.7781513,0.7781513,18
5602,0.7781513,0.7781513,18
5701,0.7781513,0.7781513,18
5802,0.7781513,0.7781513,18
5900,0.7781513,0.7781513,18
6005,0.7781513,0.7781513,18
6101,0.7781513,0.7781513,18
6200,0.7781513,0.7781513,18
6301,0.7781513,0.7781513,18
6404,0.7781513,0.7781513,18
6500,0.7781513,0.7781513,18
6600,0.7781513,0.7781513,18
6701,0.7781513,0.7781513,18
6801,0.7781513,0.7781513,18
6900,0.7781513,0.7781513,18
7001,0.7781513,0.7781513,18
7101,0.7781513,0.7781513,18
7200,0.7781513,0.7781513,18
7300,0.7781513,0.7781513,18
7400,0.7781513,0.7781513,18
7500,0.7781513,0.7781513,18
7600,0.7781513,0.7781513,18
7700,0.7781513,0.7781513,18
7803,0.7781513,0.7781513,18
7900,0.7781513,0.7781513,18
8000,0.7781513,0.7781513,18
8101,0.7781513,0.7781513,18
8200,0.7781513,0.7781513,18
8303,0.7781513,0.7781513,18
8400,0.7781513,0.7781513,18
8501,0.7781513,0.7781513,18
8600,0.7781513,0.7781513,18
8701,0.7781513,0.7781513,18
8800,0.7781513,0.7781513,18
8901,0.7781513,0.7781513,18
9002,0.7781513,0.7781513,18
9102,0.7781513,0.7781513,18
9200,0.7781513,0.7781513,18
